Household_repeated_measure_Id	Household_Id	Collection date [EUPATH_0020003]	Anopheles dissected for parity count [EUPATH_0000194]	Anopheles nulliparous count [EUPATH_0000195]	Anopheles parous count [EUPATH_0000196]	Anopheles tested for sporozoites count [EUPATH_0000217]	Bloodfed Anopheles funestus count [EUPATH_0000192]	Bloodfed Anopheles gambiae count [EUPATH_0000193]	Female Anopheles count [EUPATH_0000135]	Female Anopheles funestus count [EUPATH_0000136]	Female Anopheles gambiae count [EUPATH_0000137]	Gravid Anopheles funestus count [EUPATH_0000197]	Gravid Anopheles gambiae count [EUPATH_0000198]	Other female Anopheles species count [EUPATH_0000200]	Sporozoite-pos Anopheles count [EUPATH_0000218]	Unable to assess Anopheles funestus count [EUPATH_0000202]	Unable to assess Anopheles gambiae count [EUPATH_0000203]	Unfed Anopheles funestus count [EUPATH_0000204]	Unfed Anopheles gambiae count [EUPATH_0000205]
hrm_217000304629	h_217000304	2012-06-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000304630	h_217000304	2012-07-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000304631	h_217000304	2012-08-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000304632	h_217000304	2012-09-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000304633	h_217000304	2012-10-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000304634	h_217000304	2012-11-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903621	h_217000903	2011-10-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903622	h_217000903	2011-11-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903623	h_217000903	2011-11-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903624	h_217000903	2011-12-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903625	h_217000903	2012-01-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903626	h_217000903	2012-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903627	h_217000903	2012-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903628	h_217000903	2012-05-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903629	h_217000903	2012-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903630	h_217000903	2012-07-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903631	h_217000903	2012-08-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903632	h_217000903	2012-09-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903633	h_217000903	2012-10-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903634	h_217000903	2012-11-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903635	h_217000903	2013-01-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903636	h_217000903	2013-01-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903637	h_217000903	2013-03-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903638	h_217000903	2013-03-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903639	h_217000903	2013-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903640	h_217000903	2013-05-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903641	h_217000903	2013-06-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903642	h_217000903	2013-07-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903643	h_217000903	2013-08-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903644	h_217000903	2013-09-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903645	h_217000903	2013-10-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903646	h_217000903	2013-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903647	h_217000903	2013-12-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903648	h_217000903	2014-01-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903649	h_217000903	2014-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903650	h_217000903	2014-03-12	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217000903651	h_217000903	2014-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903652	h_217000903	2014-05-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903653	h_217000903	2014-06-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903654	h_217000903	2014-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903655	h_217000903	2014-08-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903656	h_217000903	2014-09-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903657	h_217000903	2014-10-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903658	h_217000903	2014-11-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903659	h_217000903	2014-12-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903660	h_217000903	2015-01-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903661	h_217000903	2015-02-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903662	h_217000903	2015-03-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903663	h_217000903	2015-04-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903664	h_217000903	2015-05-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903665	h_217000903	2015-06-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903666	h_217000903	2015-07-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903667	h_217000903	2015-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903668	h_217000903	2015-09-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903669	h_217000903	2015-10-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903670	h_217000903	2015-12-02	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_217000903671	h_217000903	2015-12-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903672	h_217000903	2016-01-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903673	h_217000903	2016-02-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903674	h_217000903	2016-03-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903675	h_217000903	2016-05-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903676	h_217000903	2016-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217000903677	h_217000903	2016-06-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002621	h_217001002	2011-10-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002622	h_217001002	2011-11-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002623	h_217001002	2011-12-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002624	h_217001002	2012-01-04	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001002625	h_217001002	2012-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002626	h_217001002	2012-03-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002627	h_217001002	2012-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002628	h_217001002	2012-05-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002629	h_217001002	2012-06-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002630	h_217001002	2012-07-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002631	h_217001002	2012-08-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002632	h_217001002	2012-10-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002633	h_217001002	2012-10-19	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001002634	h_217001002	2012-11-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002635	h_217001002	2012-12-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002636	h_217001002	2013-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002637	h_217001002	2013-02-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002638	h_217001002	2013-03-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002639	h_217001002	2013-04-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002640	h_217001002	2013-05-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002641	h_217001002	2013-06-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002642	h_217001002	2013-07-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002643	h_217001002	2013-09-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002644	h_217001002	2013-10-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002645	h_217001002	2013-10-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002646	h_217001002	2013-11-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002647	h_217001002	2013-12-18	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_217001002648	h_217001002	2014-01-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002649	h_217001002	2014-02-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002650	h_217001002	2014-03-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002651	h_217001002	2014-04-05	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_217001002652	h_217001002	2014-05-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002653	h_217001002	2014-06-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002654	h_217001002	2014-07-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002655	h_217001002	2014-09-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002656	h_217001002	2014-09-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002657	h_217001002	2014-10-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002658	h_217001002	2014-11-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002659	h_217001002	2014-12-28	2	2	0	2	0	0	2	2	0	0	0	0	0	0	0	2	0
hrm_217001002660	h_217001002	2015-01-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002661	h_217001002	2015-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002662	h_217001002	2015-03-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002663	h_217001002	2015-04-14	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001002664	h_217001002	2015-05-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002665	h_217001002	2015-06-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002666	h_217001002	2015-07-23	5	2	3	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_217001002667	h_217001002	2015-08-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002668	h_217001002	2015-09-18	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001002669	h_217001002	2015-11-02	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001002670	h_217001002	2015-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002671	h_217001002	2015-12-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002672	h_217001002	2016-02-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002673	h_217001002	2016-02-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002674	h_217001002	2016-03-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002675	h_217001002	2016-05-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002676	h_217001002	2016-06-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001002677	h_217001002	2016-07-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702645	h_217001702	2013-10-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702646	h_217001702	2013-11-09	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_217001702647	h_217001702	2013-12-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702648	h_217001702	2014-02-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702649	h_217001702	2014-02-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702650	h_217001702	2014-03-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702651	h_217001702	2014-04-12	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702652	h_217001702	2014-05-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702653	h_217001702	2014-06-18	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702654	h_217001702	2014-07-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702655	h_217001702	2014-08-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702656	h_217001702	2014-09-22	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702657	h_217001702	2014-10-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702658	h_217001702	2014-11-10	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702659	h_217001702	2014-12-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702660	h_217001702	2015-01-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702661	h_217001702	2015-02-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702662	h_217001702	2015-03-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702663	h_217001702	2015-04-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702664	h_217001702	2015-05-23	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_217001702665	h_217001702	2015-06-15	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_217001702666	h_217001702	2015-08-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702667	h_217001702	2015-08-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702668	h_217001702	2015-10-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702669	h_217001702	2015-10-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702670	h_217001702	2015-11-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702671	h_217001702	2015-12-22	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702672	h_217001702	2016-01-22	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001702673	h_217001702	2016-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702674	h_217001702	2016-03-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702675	h_217001702	2016-04-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702676	h_217001702	2016-05-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001702677	h_217001702	2016-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803621	h_217001803	2011-10-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803622	h_217001803	2011-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803623	h_217001803	2011-11-26	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803624	h_217001803	2012-01-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803625	h_217001803	2012-01-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803626	h_217001803	2012-03-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803627	h_217001803	2012-04-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803628	h_217001803	2012-05-27	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_217001803629	h_217001803	2012-06-28	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803630	h_217001803	2012-07-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803631	h_217001803	2012-08-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803632	h_217001803	2012-09-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803633	h_217001803	2012-11-02	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_217001803634	h_217001803	2012-11-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803635	h_217001803	2012-12-21	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803636	h_217001803	2013-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803637	h_217001803	2013-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803638	h_217001803	2013-03-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803639	h_217001803	2013-04-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803640	h_217001803	2013-05-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803641	h_217001803	2013-06-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803642	h_217001803	2013-07-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803643	h_217001803	2013-08-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803644	h_217001803	2013-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803645	h_217001803	2013-10-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803646	h_217001803	2013-11-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803647	h_217001803	2013-12-08	1	0	1	2	0	1	2	0	2	0	0	0	0	0	0	0	1
hrm_217001803648	h_217001803	2014-01-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803649	h_217001803	2014-02-27	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803650	h_217001803	2014-03-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803651	h_217001803	2014-04-21	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803652	h_217001803	2014-05-15	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_217001803653	h_217001803	2014-06-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803654	h_217001803	2014-07-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803655	h_217001803	2014-08-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803656	h_217001803	2014-09-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803657	h_217001803	2014-10-28	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803658	h_217001803	2014-11-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803659	h_217001803	2014-12-25	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803660	h_217001803	2015-01-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803661	h_217001803	2015-02-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803662	h_217001803	2015-03-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803663	h_217001803	2015-04-14	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803664	h_217001803	2015-05-28	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217001803665	h_217001803	2015-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803666	h_217001803	2015-07-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803667	h_217001803	2015-08-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803668	h_217001803	2015-09-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803669	h_217001803	2015-10-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803670	h_217001803	2015-11-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803671	h_217001803	2015-12-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803672	h_217001803	2016-01-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803673	h_217001803	2016-02-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803674	h_217001803	2016-03-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803675	h_217001803	2016-04-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803676	h_217001803	2016-05-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217001803677	h_217001803	2016-06-21	2	1	1	4	0	2	4	0	4	0	2	0	0	0	0	0	0
hrm_217002805621	h_217002805	2011-09-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805622	h_217002805	2011-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805623	h_217002805	2011-11-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805624	h_217002805	2012-01-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805625	h_217002805	2012-01-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805626	h_217002805	2012-03-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805627	h_217002805	2012-04-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805628	h_217002805	2012-05-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805629	h_217002805	2012-06-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805630	h_217002805	2012-07-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805631	h_217002805	2012-08-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217002805632	h_217002805	2012-09-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105621	h_217003105	2011-11-01	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217003105622	h_217003105	2011-12-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105623	h_217003105	2011-12-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105624	h_217003105	2012-01-29	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_217003105625	h_217003105	2012-02-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105626	h_217003105	2012-02-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105627	h_217003105	2012-04-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105628	h_217003105	2012-05-20	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_217003105629	h_217003105	2012-07-03	2	1	1	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_217003105630	h_217003105	2012-07-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105631	h_217003105	2012-08-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105632	h_217003105	2012-09-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105633	h_217003105	2012-10-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105634	h_217003105	2012-11-15	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_217003105635	h_217003105	2012-12-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105636	h_217003105	2013-01-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105637	h_217003105	2013-02-19	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_217003105638	h_217003105	2013-03-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_217003105639	h_217003105	2013-04-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
